TransactionID,CustomerID,Spend,CompetitorPrice,LGPrice,Age,Income,Region,Preference
27370,4524,134.24,246.03,203.43,21,59933,West,Price
27371,3371,153.73,171.71,259.41,58,30824,South,Promotion
27372,1260,140.84,162.38,252.86,25,55446,South,Brand
27373,4076,267.28,240.59,244.76,23,50131,North,Promotion
27374,3031,176.86,213.36,208.82,57,58690,South,Price
27375,4696,194.66,214.4,150.47,54,58610,West,Promotion
27376,97,238.19,219.78,242.95,26,55247,South,Promotion
27377,4574,148.02,190.47,195.87,28,61549,East,Promotion
27378,4587,159.87,202.05,228.97,63,40611,West,Price
27379,1320,161.46,226.07,165.19,63,45226,North,Promotion
27380,4502,150.04,205.72,193.64,58,72343,North,Price
27381,715,213.21,209.23,151.14,42,40889,North,Promotion
27382,2495,275.03,244.81,186.93,32,45038,South,Promotion
27383,2747,248.38,190.85,257.51,41,75568,South,Price
27384,4044,115.83,180.83,189.02,55,47307,East,Promotion
27385,585,224.77,160.65,247.26,33,71277,West,Price
27386,954,264.9,159.59,253.88,41,83187,North,Price
27387,2898,155.66,193.98,256.04,54,64554,West,Price
27388,2031,130.74,181.28,192.39,60,38136,North,Promotion
27389,594,247.71,201.87,254.07,40,67059,East,Price
27390,1832,196.43,155.58,231.99,47,45449,South,Price
27391,356,215.25,218.22,182.99,59,45007,West,Brand
27392,1677,200.55,150.41,204.96,35,39997,South,Brand
27393,3119,232.9,151.1,235.84,42,41046,East,Price
27394,112,217.07,159.94,190.17,58,55530,North,Promotion
27395,3735,198.63,152.57,151.76,62,21504,East,Price
27396,4471,223.01,178.94,253.47,55,67806,North,Promotion
27397,845,235.55,235.69,191.9,39,42028,East,Price
27398,2174,211.43,165.02,211.09,31,64517,East,Brand
27399,3079,169.19,232.76,209.82,24,47928,North,Price
27400,2610,205.19,205.5,244.18,45,46095,North,Promotion
27401,1384,219.24,163.04,171.11,28,44189,West,Price
27402,3971,208.7,239.72,209.25,49,50457,North,Brand
27403,362,233.06,201.58,246.02,49,50276,South,Price
27404,679,231.91,206.95,236.43,40,66588,West,Promotion
27405,2812,209.11,204.53,209.11,27,59398,South,Brand
27406,2823,183.85,235.12,230.87,55,47311,West,Promotion
27407,1732,219.15,230.52,158.08,52,45911,West,Promotion
27408,1288,106.45,160.43,172.02,38,61266,East,Price
27409,4896,274.83,212.09,220.0,43,42363,East,Price
27410,275,303.89,247.09,207.48,33,53960,East,Brand
27411,906,210.1,217.42,170.69,61,51670,West,Promotion
27412,1883,198.18,235.8,146.16,61,43105,South,Price
27413,492,212.81,171.34,245.95,19,21752,North,Price
27414,4755,244.88,217.03,145.02,64,40914,West,Price
27415,541,266.52,217.35,146.61,41,56619,West,Price
27416,2887,245.87,159.26,154.41,62,38692,South,Promotion
27417,4416,278.39,188.44,140.99,31,37378,West,Brand
27418,456,239.17,189.67,206.02,54,56838,East,Brand
27419,651,306.48,224.77,226.31,45,51178,East,Promotion
27420,1313,237.46,205.9,146.2,52,42234,South,Price
27421,1305,190.98,166.84,152.02,37,50339,South,Promotion
27422,4513,113.71,184.28,166.03,39,33282,North,Promotion
27423,3610,195.27,153.84,152.27,53,60745,East,Price
27424,804,208.5,184.24,234.0,34,41995,West,Brand
27425,798,230.46,153.29,198.81,55,50767,East,Price
27426,3385,186.37,248.45,230.25,62,61180,South,Brand
27427,4705,199.23,229.67,208.97,57,65783,East,Price
27428,2013,103.28,245.86,242.15,40,60842,North,Promotion
27429,2841,267.67,194.72,153.85,35,80538,East,Brand
27430,3063,266.01,186.51,215.72,58,53076,South,Promotion
27431,1081,240.41,247.91,221.41,44,54745,North,Price
27432,1314,223.83,235.67,211.13,39,48678,West,Brand
27433,2646,217.81,219.44,178.07,28,55631,East,Promotion
27434,3635,203.31,186.16,149.12,23,36111,North,Brand
27435,2054,276.11,174.31,195.2,43,60828,West,Brand
27436,3515,174.92,199.23,167.75,60,67989,East,Brand
27437,310,117.49,173.47,152.91,50,65575,North,Promotion
27438,785,218.22,167.69,172.73,31,45094,North,Brand
27439,1615,250.94,182.02,224.64,26,49701,West,Brand
27440,823,203.81,161.23,183.52,40,22524,West,Promotion
27441,1328,262.38,199.79,169.0,19,7413,North,Promotion
27442,58,286.45,230.59,167.68,31,40526,North,Brand
27443,1249,216.61,244.78,220.46,50,41290,South,Brand
27444,1450,301.18,192.0,195.14,35,46743,South,Promotion
27445,518,94.64,246.22,178.81,52,60428,South,Brand
27446,2078,156.19,220.77,230.2,37,35322,North,Promotion
27447,151,250.13,155.87,155.13,47,39231,West,Promotion
27448,4644,236.38,192.05,219.81,24,71291,North,Brand
27449,2158,172.53,245.98,248.59,24,29741,East,Price
27450,3674,195.38,174.65,217.06,39,51083,East,Promotion
27451,2514,314.72,158.93,240.1,36,32015,South,Promotion
27452,2285,267.22,178.91,161.6,35,18509,West,Price
27453,1395,88.93,210.33,203.82,22,27496,North,Price
27454,1706,183.35,232.34,170.26,45,49083,West,Brand
27455,1173,197.7,198.67,186.57,64,27009,West,Price
27456,2422,248.14,212.76,212.33,58,49785,South,Price
27457,600,227.05,238.92,160.29,29,65920,East,Price
27458,3505,258.72,212.51,230.54,18,64757,South,Brand
27459,2300,218.26,203.1,178.91,32,30886,South,Price
27460,4016,213.88,155.83,194.09,28,66295,West,Brand
27461,1497,233.58,216.74,210.27,40,35216,North,Brand
27462,3118,173.78,204.63,205.98,22,67953,West,Price
27463,4703,223.5,233.04,233.57,62,21874,West,Promotion
27464,435,285.09,202.55,161.13,40,62701,North,Price
27465,2659,105.32,178.25,203.45,64,47146,North,Brand
27466,3700,222.58,167.78,197.38,18,70054,North,Brand
27467,2324,88.14,218.69,176.39,36,50217,South,Price
27468,2896,239.3,195.21,192.78,22,48446,South,Price
27469,1532,209.9,215.54,241.49,47,44790,South,Promotion
27470,3167,246.9,232.89,257.68,28,55405,South,Brand
27471,4763,160.86,182.34,179.3,30,43679,West,Promotion
27472,782,177.88,212.92,198.62,32,59973,North,Price
27473,1426,253.19,242.97,156.39,47,50034,East,Brand
27474,4929,262.64,171.1,213.61,41,77780,South,Brand
27475,2552,148.32,235.74,241.66,44,38919,North,Promotion
27476,3487,178.59,168.17,253.97,45,39893,West,Brand
27477,2324,150.57,186.04,192.18,36,50217,South,Price
27478,4422,246.54,192.92,248.4,22,59373,North,Price
27479,557,221.07,210.15,143.81,58,36430,North,Price
27480,513,233.72,167.65,233.52,30,38970,West,Promotion
27481,3219,202.73,198.85,198.21,36,23714,South,Promotion
27482,4152,93.01,244.28,257.52,44,45609,South,Price
27483,4116,163.08,183.78,172.89,19,77508,South,Brand
27484,3542,191.59,172.18,149.62,59,59634,East,Price
27485,2900,137.44,154.71,214.22,38,53308,North,Price
27486,4097,94.22,220.6,190.0,29,14743,North,Price
27487,2961,249.98,200.36,203.97,41,60408,East,Brand
27488,4944,159.88,202.83,155.61,32,34114,West,Price
27489,1253,227.37,247.64,231.73,24,66752,South,Promotion
27490,725,269.63,174.68,169.16,64,56998,South,Promotion
27491,1307,173.38,233.78,167.87,54,35225,East,Brand
27492,760,197.3,167.31,173.66,30,29949,West,Price
27493,227,234.23,195.72,160.76,51,36661,North,Promotion
27494,4798,185.34,215.44,185.91,32,51497,West,Brand
27495,308,210.16,235.01,152.51,20,29043,East,Price
27496,3379,241.31,222.31,156.98,28,48573,East,Price
27497,3010,111.94,212.57,200.98,27,43613,North,Brand
27498,1518,288.39,151.74,187.14,30,67677,North,Brand
27499,1532,219.56,205.98,156.42,47,44790,South,Promotion
27500,1845,214.08,186.83,166.4,25,70897,East,Brand
27501,2669,209.76,246.77,212.7,32,56474,West,Brand
27502,4749,287.85,182.66,210.57,46,34160,South,Promotion
27503,797,137.86,160.35,158.54,51,50678,South,Price
27504,4576,229.84,164.47,153.38,50,70521,East,Price
27505,1780,265.06,219.07,184.36,20,26078,North,Brand
27506,4993,263.57,191.24,169.98,60,56673,North,Promotion
27507,586,245.64,189.65,169.02,56,12682,East,Promotion
27508,1379,181.89,187.98,224.42,18,69667,South,Price
27509,4358,235.53,245.95,176.91,36,51756,North,Promotion
27510,4791,245.68,164.44,169.42,31,42258,North,Promotion
27511,3811,212.82,234.33,162.36,34,75385,South,Price
27512,4032,172.75,235.55,225.23,28,54978,East,Promotion
27513,2725,197.09,215.87,144.54,24,39709,North,Price
27514,1848,201.64,176.43,170.96,41,35507,West,Price
27515,2238,163.15,212.08,230.27,42,39077,South,Promotion
27516,1042,238.61,156.93,258.83,43,52677,South,Price
27517,4840,211.33,243.29,144.85,26,57057,East,Brand
27518,3486,287.61,216.75,195.81,20,33854,North,Price
27519,243,158.5,164.31,232.77,36,47196,West,Brand
27520,2101,208.94,227.92,196.88,34,38914,West,Price
27521,1250,267.65,181.29,239.87,40,40829,South,Price
27522,1738,170.22,154.02,221.4,23,60203,South,Brand
27523,3670,134.47,173.14,214.74,63,66477,South,Brand
27524,1919,228.06,214.98,141.66,42,55343,East,Price
27525,4415,110.85,215.18,185.71,45,43463,South,Brand
27526,2755,232.38,245.51,157.08,36,49451,South,Price
27527,1393,101.14,187.68,233.83,41,48017,North,Promotion
27528,248,214.81,228.06,226.93,50,72815,East,Price
27529,4273,261.58,198.34,157.77,20,73403,South,Brand
27530,1686,199.33,224.76,148.29,49,62298,North,Brand
27531,1932,211.99,200.24,206.45,36,31695,West,Price
27532,4017,187.89,196.78,193.59,32,55000,North,Price
27533,4109,277.49,188.37,243.0,61,28640,East,Brand
27534,3433,172.55,153.53,197.9,58,50657,West,Price
27535,4385,283.9,234.37,166.42,60,42846,West,Price
27536,4527,226.26,213.14,140.46,53,53676,East,Brand
27537,3985,229.57,198.03,238.96,26,57097,North,Price
27538,3823,259.52,204.86,250.05,60,50293,North,Price
27539,2082,167.21,169.78,177.14,59,40240,West,Brand
27540,1348,225.18,245.18,197.8,53,52922,North,Price
27541,4737,156.23,176.93,196.38,60,51367,South,Price
27542,133,292.66,150.07,199.23,31,83281,West,Price
27543,3624,210.35,209.79,233.59,37,51666,South,Brand
27544,1855,237.25,232.31,251.97,33,33947,East,Promotion
27545,2945,316.09,213.01,180.12,53,47358,West,Promotion
27546,401,261.81,178.17,188.18,39,30602,East,Brand
27547,606,204.21,191.68,156.73,24,56742,West,Promotion
27548,4707,334.07,220.71,249.88,19,46595,West,Price
27549,132,153.74,218.32,156.24,64,74389,South,Price
27550,4489,183.85,195.84,257.41,19,61211,West,Promotion
27551,4909,218.1,150.53,219.5,18,72575,North,Brand
27552,4677,171.91,205.92,156.95,23,45309,North,Promotion
27553,4507,217.0,193.96,199.17,18,30635,North,Price
27554,4441,164.91,181.3,176.44,35,58844,East,Promotion
27555,804,203.92,221.87,192.65,34,41995,West,Brand
27556,3268,160.43,189.77,179.9,39,17694,North,Brand
27557,4290,153.67,204.66,225.43,31,45531,West,Brand
27558,3634,255.42,167.49,254.72,49,49323,East,Price
27559,2677,239.87,164.05,174.76,27,36368,North,Brand
27560,1216,165.04,196.89,146.75,30,53363,East,Brand
27561,2478,195.78,164.59,151.66,31,55512,East,Promotion
27562,2265,280.6,242.46,231.02,26,72931,West,Brand
27563,970,212.79,203.24,179.93,43,51093,North,Brand
27564,601,169.27,205.22,161.0,26,57980,North,Price
27565,4456,191.7,219.36,244.85,43,49140,West,Brand
27566,1333,201.54,201.09,152.71,39,49665,East,Price
27567,2717,154.54,213.12,241.7,35,63889,West,Price
27568,4517,217.61,174.9,219.95,51,46938,East,Promotion
27569,782,225.89,171.94,146.05,32,59973,North,Price
27570,3809,248.61,156.47,214.36,39,52181,East,Promotion
27571,1435,202.31,195.6,189.42,64,59283,South,Brand
27572,4339,167.43,193.18,192.38,30,61969,East,Price
27573,1017,223.92,240.39,159.6,22,25429,West,Price
27574,2220,222.14,163.43,213.04,31,42481,West,Brand
27575,2703,164.1,212.17,188.58,47,46920,North,Brand
27576,3907,236.92,174.71,147.92,24,31607,South,Promotion
27577,2817,284.47,230.56,249.37,55,61301,West,Price
27578,3992,272.97,165.35,180.84,25,66910,East,Price
27579,460,126.83,157.35,173.02,45,23722,East,Price
27580,3641,258.58,184.9,179.49,40,43515,West,Price
27581,532,202.29,228.73,245.75,28,31176,North,Price
27582,1978,171.83,170.56,249.3,43,39507,East,Brand
27583,3278,62.45,178.54,241.23,38,55893,North,Brand
27584,3765,230.88,214.85,201.13,47,50563,North,Promotion
27585,291,237.99,185.4,173.6,46,53866,North,Brand
27586,3576,175.59,214.4,189.96,49,52787,East,Price
27587,4755,154.19,223.13,252.78,64,40914,West,Price
27588,4650,184.05,174.34,182.51,52,62961,South,Price
27589,2476,234.25,194.68,154.44,53,43305,South,Brand
27590,513,264.88,175.86,221.27,30,38970,West,Promotion
27591,1640,158.01,222.45,208.07,20,50409,East,Brand
27592,255,177.03,200.99,181.05,45,37632,South,Promotion
27593,4817,164.04,157.02,145.09,35,52647,South,Promotion
27594,2638,195.0,224.95,223.62,34,41579,North,Brand
27595,1966,176.74,229.0,236.68,23,25529,North,Promotion
27596,51,163.86,178.15,176.4,45,52925,East,Price
27597,800,273.79,212.72,236.97,41,29413,North,Promotion
27598,100,112.18,244.79,161.31,61,23356,West,Price
27599,1748,144.44,184.83,174.18,46,54448,North,Price
27600,2512,194.26,236.97,255.79,19,42394,South,Brand
27601,237,232.73,245.84,237.05,20,59607,West,Brand
27602,472,250.92,198.88,146.42,53,42478,East,Promotion
27603,2205,191.49,173.68,258.61,40,42226,West,Brand
27604,139,225.53,165.33,189.66,56,53251,South,Promotion
27605,2863,104.61,200.16,156.74,28,54096,South,Promotion
27606,1384,155.81,240.13,172.29,28,44189,West,Price
27607,3096,160.3,215.59,200.5,21,46426,South,Price
27608,4502,248.22,227.15,151.24,58,72343,North,Price
27609,1713,220.63,194.19,201.98,37,44737,East,Promotion
27610,951,199.45,181.63,248.3,57,50107,East,Brand
27611,3797,200.69,247.54,226.27,51,56578,South,Promotion
27612,2374,181.23,170.84,244.75,53,72171,West,Promotion
27613,1358,204.73,243.56,169.93,59,54777,East,Brand
27614,4425,200.17,238.61,203.07,64,48884,West,Price
27615,1700,170.85,161.9,151.56,47,62703,North,Promotion
27616,2137,169.28,179.24,221.02,63,60283,South,Brand
27617,4111,202.93,233.67,167.1,51,20531,North,Brand
27618,3373,155.83,180.68,160.58,41,29951,West,Price
27619,634,230.76,205.75,164.13,44,76945,East,Price
27620,1884,167.76,206.85,219.18,57,33802,West,Promotion
27621,2317,113.36,222.77,190.73,59,47211,East,Price
27622,1129,188.23,244.29,188.49,64,35448,South,Brand
27623,2387,239.84,151.77,157.85,29,29120,East,Price
27624,392,234.47,243.32,155.26,31,58753,South,Promotion
27625,169,150.49,233.33,188.31,45,49534,North,Promotion
27626,3089,163.53,161.92,187.27,45,45727,North,Promotion
27627,2053,236.9,217.67,169.68,37,40018,North,Promotion
27628,3966,216.35,217.2,238.91,58,40014,East,Price
27629,3209,173.04,177.78,224.56,44,46476,East,Price
27630,4715,144.84,227.19,171.73,47,43575,North,Price
27631,1186,223.81,237.22,204.78,35,58738,North,Price
27632,4865,116.78,174.75,222.29,34,33713,North,Promotion
27633,2728,87.17,233.11,197.19,49,44822,West,Price
27634,3510,261.75,226.02,155.67,46,25379,South,Promotion
27635,4478,182.88,157.69,193.27,64,36034,East,Price
27636,4578,195.21,218.51,171.16,33,49412,West,Price
27637,3427,210.84,165.9,160.66,29,78029,North,Brand
27638,4721,236.68,170.05,168.74,27,45101,East,Price
27639,1714,171.56,161.33,236.94,49,16724,South,Price
27640,2513,205.54,222.83,187.41,40,42291,East,Price
27641,3262,205.86,243.86,237.3,21,68357,South,Price
27642,4590,191.91,178.95,155.24,55,43715,North,Price
27643,2679,130.63,200.49,208.97,53,62634,North,Price
27644,282,211.4,199.61,211.12,25,51400,East,Price
27645,4927,224.41,150.7,246.09,40,64479,North,Promotion
27646,430,202.6,181.07,199.59,36,56645,South,Price
27647,2629,174.24,171.65,215.83,30,38423,North,Brand
27648,4954,219.91,150.71,251.97,30,37407,North,Promotion
27649,4349,229.24,163.75,147.6,34,52144,North,Brand
27650,4659,237.7,206.29,208.53,42,65570,East,Price
27651,3213,272.59,219.4,149.48,63,59688,East,Promotion
27652,4633,219.56,249.88,231.85,31,50270,South,Brand
27653,2946,221.69,220.75,184.82,60,51244,East,Promotion
27654,2318,164.89,159.03,200.44,56,26009,North,Price
27655,3985,131.81,194.37,194.6,26,57097,North,Price
27656,3433,244.63,216.53,143.84,58,50657,West,Price
27657,2664,255.17,199.42,152.14,25,73834,North,Promotion
27658,936,258.73,181.23,154.73,54,47261,East,Promotion
27659,2343,170.87,155.5,217.34,58,66827,West,Brand
27660,1689,178.42,190.53,221.57,44,62594,West,Price
27661,883,138.76,183.93,233.85,43,68593,West,Brand
27662,2520,116.35,236.0,176.46,42,33900,South,Promotion
27663,817,187.55,167.13,203.37,19,35515,West,Price
27664,3233,263.15,246.63,215.42,20,68668,North,Promotion
27665,3867,186.64,233.62,191.71,29,82145,North,Brand
27666,2847,284.74,175.89,236.47,39,47410,West,Brand
27667,4976,209.73,153.48,200.11,33,37917,West,Price
27668,678,172.43,196.93,184.12,33,65404,East,Promotion
27669,2255,202.24,214.61,176.79,18,45218,West,Brand
27670,2984,248.29,180.61,231.19,21,47476,West,Brand
27671,2490,249.45,151.34,154.57,25,43570,East,Promotion
27672,2315,235.83,245.43,180.11,35,49131,East,Price
27673,2447,117.99,184.03,238.77,62,57771,West,Promotion
27674,1889,189.31,243.22,207.35,23,49878,West,Promotion
27675,1721,210.71,182.11,223.05,34,55255,East,Price
27676,1904,211.74,214.0,251.91,33,37416,South,Price
27677,224,211.66,208.96,144.93,55,64781,South,Brand
27678,4761,212.87,231.27,198.03,34,45154,South,Promotion
27679,935,187.95,241.02,142.16,23,42546,South,Promotion
27680,1313,148.16,196.06,204.18,52,42234,South,Price
27681,1309,179.23,192.56,140.23,47,48813,East,Brand
27682,226,181.42,230.24,173.12,22,43166,East,Promotion
27683,200,195.0,163.37,155.33,29,61258,South,Price
27684,4600,275.48,175.98,157.09,60,4330,East,Promotion
27685,4107,190.66,161.88,164.13,23,37438,East,Promotion
27686,2885,159.28,179.98,249.89,60,41702,North,Promotion
27687,2325,276.42,204.36,228.89,21,31457,South,Brand
27688,3994,116.85,218.78,243.38,39,37642,East,Brand
27689,3934,136.53,177.36,236.49,39,49377,North,Promotion
27690,1598,231.64,220.06,156.2,42,60551,South,Price
27691,5,97.28,191.69,160.56,25,37723,West,Price
27692,280,160.57,224.42,186.46,41,35599,West,Promotion
27693,3020,181.48,203.68,171.52,27,31777,East,Price
27694,2365,167.53,236.77,147.62,55,32316,West,Price
27695,127,157.3,234.86,221.49,44,73443,East,Promotion
27696,4400,205.57,192.62,206.57,33,44185,East,Promotion
27697,2797,202.84,230.64,198.1,34,52481,North,Brand
27698,4827,168.92,207.79,231.79,36,51319,North,Price
27699,3250,134.33,174.07,235.79,47,62872,East,Price
27700,3902,186.11,161.65,188.23,62,52817,South,Price
27701,4586,175.64,154.73,157.25,30,40374,South,Price
27702,4533,212.58,174.86,185.06,62,36003,South,Brand
27703,3702,175.01,158.3,157.58,42,54596,East,Promotion
27704,483,185.61,168.83,254.79,36,63394,North,Brand
27705,3040,240.32,192.19,218.96,45,55501,West,Promotion
27706,4411,269.14,165.8,183.86,34,76297,West,Promotion
27707,1508,212.23,222.91,255.4,33,22109,North,Promotion
27708,3169,133.56,151.34,160.23,32,69065,West,Brand
27709,939,136.94,242.66,259.45,38,37834,East,Price
27710,17,254.61,188.49,155.32,39,34116,North,Promotion
27711,4543,211.14,160.66,170.02,52,21239,North,Brand
27712,4375,187.35,150.89,259.31,22,55143,South,Promotion
27713,3943,248.55,241.8,204.44,55,66593,South,Promotion
27714,4548,310.74,195.95,172.85,32,64502,South,Price
27715,2714,174.55,237.11,245.6,29,32313,South,Brand
27716,4702,236.45,204.36,242.35,40,60491,South,Brand
27717,3886,238.22,161.87,244.18,54,32333,East,Promotion
27718,3618,132.01,215.16,159.96,38,69591,North,Price
27719,1034,200.84,223.67,195.96,31,29779,West,Price
27720,1812,210.73,202.57,236.3,42,55160,West,Brand
27721,2008,233.91,177.99,183.67,18,55354,South,Brand
27722,4197,202.37,233.43,199.47,58,56336,East,Price
27723,470,175.85,159.49,183.65,38,38713,East,Price
27724,1325,163.0,203.65,145.61,31,62933,West,Brand
27725,3278,171.53,233.55,191.04,38,55893,North,Brand
27726,1625,182.24,189.75,250.42,25,60220,North,Brand
27727,1236,203.28,189.98,158.55,55,68453,North,Promotion
27728,119,272.07,178.83,197.5,50,49213,South,Promotion
27729,1884,286.42,186.32,173.81,57,33802,West,Promotion
27730,2005,272.73,183.99,229.56,52,40874,North,Brand
27731,788,155.43,186.36,237.43,56,41970,West,Brand
27732,2476,310.12,157.68,238.71,53,43305,South,Brand
27733,2768,223.81,181.96,196.1,25,42497,North,Price
27734,1428,141.27,244.23,176.98,51,69078,West,Promotion
27735,243,185.76,187.91,204.28,36,47196,West,Brand
27736,4039,240.71,243.4,236.85,45,34980,East,Price
27737,4723,203.43,153.64,212.23,53,53035,East,Brand
27738,3914,160.17,213.56,144.04,61,46621,North,Promotion
27739,16,198.45,189.34,201.95,20,42413,North,Brand
27740,4612,206.8,184.63,157.46,57,68651,West,Brand
27741,2783,200.04,207.27,229.12,38,39328,West,Brand
27742,1824,179.82,161.26,179.93,41,41735,West,Price
27743,4924,168.2,223.01,169.5,32,55924,West,Price
27744,11,191.47,232.32,250.4,28,59382,North,Promotion
27745,279,214.81,153.88,172.92,50,25176,South,Brand
27746,2943,246.73,165.46,215.71,26,71716,South,Price
27747,4429,287.82,161.64,239.02,30,44143,East,Brand
27748,2792,235.39,243.91,199.67,53,40224,East,Brand
27749,2086,216.86,219.15,195.56,25,44001,South,Price
27750,1107,202.94,178.71,258.69,46,37152,South,Promotion
27751,32,199.58,159.73,168.28,45,55135,North,Price
27752,3126,182.88,216.7,199.23,43,48205,North,Promotion
27753,737,220.13,158.85,184.33,18,52114,East,Brand
27754,1849,103.7,242.18,173.44,58,48809,East,Price
27755,3033,240.63,176.49,146.22,32,40577,South,Promotion
27756,3609,182.63,176.61,202.25,54,66519,South,Brand
27757,4141,155.14,195.92,222.4,54,51380,West,Promotion
27758,2678,180.47,244.42,196.11,38,75267,East,Brand
27759,294,162.97,189.0,153.48,35,47671,North,Brand
27760,3197,323.2,184.43,158.27,31,47720,North,Promotion
27761,1572,179.69,208.46,183.4,63,35501,South,Brand
27762,3049,209.89,247.72,223.13,52,47063,East,Promotion
27763,2940,158.8,174.46,223.8,30,23855,South,Brand
27764,4263,246.91,236.78,226.25,58,49123,East,Promotion
27765,269,139.37,199.58,199.62,54,63670,South,Brand
27766,1148,249.74,228.8,243.74,54,33392,South,Price
27767,3343,216.9,186.85,168.1,25,29824,West,Price
27768,880,216.89,195.07,244.05,41,30597,North,Promotion
27769,59,228.39,188.9,214.76,34,53797,West,Brand
27770,2498,186.57,201.29,190.15,29,61561,North,Promotion
27771,3892,234.2,166.07,233.94,26,40882,East,Promotion
27772,217,184.53,232.8,222.86,43,47079,North,Brand
27773,4340,169.23,188.94,203.1,23,41673,North,Promotion
27774,4613,155.47,183.03,223.08,53,55330,South,Price
27775,2312,252.3,233.83,179.71,52,80632,North,Price
27776,4957,257.99,171.6,168.82,19,39906,West,Brand
27777,734,306.06,222.75,149.91,51,54390,North,Brand
27778,2503,186.94,184.05,179.15,48,34611,East,Brand
27779,4640,177.72,207.13,175.01,22,34731,South,Promotion
27780,2422,172.0,201.66,154.07,58,49785,South,Price
27781,3378,123.11,207.98,191.32,30,52009,South,Price
27782,374,217.12,208.29,236.85,26,46272,West,Promotion
27783,112,209.81,218.79,238.77,58,55530,North,Promotion
27784,2541,180.2,196.78,150.6,57,41002,West,Price
27785,294,262.78,199.2,225.1,35,47671,North,Brand
27786,2470,155.78,225.85,247.89,35,77021,East,Price
27787,2199,148.23,170.9,141.38,23,59667,North,Promotion
27788,3269,241.0,227.89,220.76,58,56704,West,Promotion
27789,168,249.42,150.84,259.62,23,41230,North,Price
27790,3154,173.38,207.72,214.6,50,40528,South,Brand
27791,70,43.02,193.56,159.44,61,45726,North,Promotion
27792,1426,187.9,213.26,188.77,47,50034,East,Brand
27793,2573,165.32,198.89,141.82,43,38361,West,Promotion
27794,1655,307.27,228.99,214.21,58,54611,West,Brand
27795,2260,268.46,169.8,251.95,30,46464,East,Price
27796,102,184.87,177.02,217.19,41,37504,South,Promotion
27797,1732,204.26,207.79,197.23,52,45911,West,Promotion
27798,1362,237.31,173.58,169.88,48,54458,South,Brand
27799,333,207.48,244.49,183.63,34,35559,East,Price
27800,2253,196.5,236.0,142.23,21,49227,South,Price
27801,4325,249.95,226.03,188.81,57,29538,South,Price
27802,3261,265.36,225.2,157.74,21,62766,South,Price
27803,1123,273.27,214.66,212.03,27,67728,North,Promotion
27804,1958,232.51,223.46,211.86,58,42930,West,Promotion
27805,1960,234.13,153.36,182.61,51,47633,South,Promotion
27806,460,232.3,208.08,233.2,45,23722,East,Price
27807,1218,196.69,176.25,237.22,40,25826,South,Price
27808,4986,217.72,159.76,189.02,48,41045,North,Promotion
27809,931,170.87,247.18,155.34,23,44913,North,Promotion
27810,311,129.21,244.59,229.88,29,27209,South,Brand
27811,2890,211.84,240.6,199.51,62,23858,North,Promotion
27812,1759,277.63,214.7,236.08,49,41299,West,Price
27813,4342,181.0,150.27,169.13,37,48606,South,Price
27814,472,226.26,179.75,206.35,53,42478,East,Promotion
27815,4418,155.74,151.78,155.04,50,49330,North,Brand
27816,4237,241.86,182.99,216.14,63,69499,West,Promotion
27817,3181,185.8,179.67,221.96,56,38939,South,Price
27818,2361,268.76,207.21,253.92,19,50470,West,Price
27819,1145,166.25,164.24,238.64,53,42130,South,Price
27820,99,284.44,182.35,162.37,18,48568,South,Brand
27821,3650,252.43,239.83,201.18,64,46470,North,Price
27822,494,168.59,173.12,255.74,49,56559,North,Promotion
27823,2158,167.84,199.34,163.96,24,29741,East,Price
27824,4580,172.57,161.87,158.28,47,34152,East,Promotion
27825,2178,264.84,225.26,177.98,26,57130,West,Price
27826,1424,127.48,158.05,243.92,61,74843,West,Price
27827,4936,219.56,166.8,182.23,25,51340,South,Brand
27828,506,118.99,248.61,228.73,18,32329,East,Brand
27829,4306,127.68,179.67,190.8,34,50482,East,Brand
27830,361,119.37,151.05,215.9,41,76323,West,Price
27831,154,168.82,173.78,168.56,56,52911,North,Brand
27832,533,147.97,193.07,200.72,46,52770,North,Price
27833,2012,153.77,197.06,151.43,62,67763,East,Price
27834,2358,159.25,190.72,214.46,20,29884,West,Brand
27835,2784,193.62,163.55,194.73,63,44233,South,Promotion
27836,1970,160.06,168.69,162.75,20,35560,West,Promotion
27837,4972,156.76,216.7,204.96,44,-4016,North,Price
27838,2348,315.77,247.3,175.34,22,45930,South,Promotion
27839,4437,175.33,224.92,173.69,46,50514,North,Price
27840,635,98.14,227.05,165.25,27,60591,East,Brand
27841,2602,245.44,193.73,237.77,58,37225,North,Brand
27842,1193,179.81,185.84,243.58,41,56440,South,Price
27843,4516,156.64,230.11,216.26,53,15880,North,Brand
27844,737,151.88,219.36,215.46,18,52114,East,Brand
27845,2437,228.02,194.83,186.52,60,65508,East,Promotion
27846,1209,214.65,225.79,250.08,37,27514,South,Promotion
27847,2059,171.06,157.16,253.4,54,35083,West,Price
27848,608,212.55,156.55,221.91,30,34778,South,Brand
27849,3066,210.9,220.94,180.12,38,47536,West,Brand
27850,3750,216.15,248.06,224.16,64,34935,South,Price
27851,4327,152.54,165.96,198.74,49,57513,West,Price
27852,2038,238.89,244.95,162.05,64,56221,West,Promotion
27853,2186,155.84,247.07,161.25,46,31710,South,Brand
27854,997,202.56,159.69,164.17,40,36255,South,Price
27855,2579,181.78,195.47,222.63,49,74281,West,Brand
